NPSN,Nama_sekolah,Kota,,Kelurahan,Kecamatan,,Alamat lengkap,No.Telp,Website,RT dan RW,Kode Pos,Alamat,,,,,Jenjang,Kurikulum,Akreditasi,Kurikulum,Kepala Sekolah,Operator,Peserta Didik,No.Telp,Tanggal SK Operasional,Tanggal SK Pendirian,Umur,NPYP,Yayasan,Jumlah Sekolah Naungan Yayasan,Grade Yayasan Sekolah,Harga Tanah Pasaran per kecamatan,luas tanah,estimasi harga tanah sekolah,Rombel,Guru,Pegawai,R.Kelas,R.Lab,R.Perpus,meter listrik,per kWh,tarif per kWh,harga_listrik_per_bulan,is_website,is_agama,is_surabaya,SPP,Prediksi SPP
20502301,SD AL FALAH DARUSSALAM,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Anggrek No.1 Wisma Tropodo, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318672828,http://www.alfalahdarussalam.sch.id,22 / 3,61256,Jl. Anggrek No.1 Wisma Tropodo,Jl. Anggrek No.1 Wisma Tropodo,Jl. Anggrek No.1 Wisma Tropodo,Jl. Anggrek No.1 Wisma Tropodo,Jl. Anggrek No.1 Wisma Tropodo,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Nurul Hikmah,Sugeng Hariono,763,8672828,2024,1998,27,AN0929,Yayasan Masjid Darussalam Tropodo,5,4,7530000,3000,22590000000,25,30,2,33,4,1,6600,52800,1700,89760000,1,1,0,,"Rp796,146"
20574532,SMP SEPULUH NOPEMBER SIDOARJO,Kab. Sidoarjo,Sidoarjo,Buduran,Kec. Buduran,Buduran,"Jl. Siwalanpanji, Buduran, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",031318061010,http://SMPepuluhnopember.sch.id/,0 / 0,61252,SIWALANPANJI,SIWALANPANJI,Siwalanpanji,Siwalanpanji,Jl. Siwalanpanji,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Saiful Tulus Jatmika,"IKHWAN SHOLIKHUDIN ROHMAWANTO, S,Kom",756,318061010,2010,2006,19,AK0993,Yayasan Purnama,6,5,3500000,2717,9509500000,25,28,11,26,2,1,66000,528000,1700,897600000,1,0,0,"Rp200,000",
20501675,SMK YPM 5 SUKODONO,Kab. Sidoarjo,Sidoarjo,Panjunan,Kec. Sukodono,Sukodono,"Jl. Raya Panjunan No. 45, Panjunan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",031317876116,http://www.smkypm5sukodono.sch.id,5 / 2,61258,JL. RAYA PANJUNAN NO. 45,JL. RAYA PANJUNAN NO. 45,Jl. Raya Panjunan No. 45,Jl. Raya Panjunan No. 45,Jl. Raya Panjunan No. 45,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Abdul Jamil,Imam As'ari,748,317876116,2022,1993,32,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,2200000,3945,8679000000,18,17,4,16,3,1,39600,316800,1700,538560000,1,0,0,,"Rp424,058"
20540102,SMK PERSATUAN 2 TULANGAN,Kab. Sidoarjo,Sidoarjo,Kenongo,Kec. Tulangan,Tulangan,"Jl. Kenongo, Kenongo, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur 61273",031318856088,-,9 / 3,61273,Jl. KENONGO,Jl. KENONGO,Jl. Kenongo,Jl. Kenongo,Jl. Kenongo,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Mokhamad Samsul Bakhri,Budi Santoso,736,318856088,2020,1991,34,AE2708,BPPM NU Tulangan,1,1,1490000,1400,2086000000,24,27,2,25,2,1,5000,40000,1700,68000000,0,0,0,,"Rp441,924"
20537037,SD ISLAM TERPADU INSAN KAMIL,Kab. Sidoarjo,Sidoarjo,Sekardangan,Kec. Sidoarjo,Sidoarjo,"Jl. Pecantingan, Sekardangan, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61215",0318056948,http://insankamilsidoarjo.sch.id/sdit-insan-kamil/,12 / 4,61215,Jl Pecantingan,Jl Pecantingan,Jl Pecantingan,Jl Pecantingan,Jl. Jl Pecantingan,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Kurnia Fuji Astutik,Muchamad Shoni,723,8056948,2020,2006,19,AK0919,Yayasan Pendidikan Islam Terpadu Insan Kamil,4,4,4500000,2980,13410000000,24,40,4,24,3,1,2600,20800,1700,35360000,1,1,0,"Rp550,000",
69988281,SMK TELKOM SIDOARJO,Kab. Sidoarjo,Sidoarjo,Sekardangan,Kec. Sidoarjo,Sidoarjo,"Jl. Raya Pecantingan, Sekardangan, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61215",0313199711857,http://www.smktelkom-sda.sch.id,12 / 4,61215,Jl. Raya Pecantingan,Jl. Raya Pecantingan,Jl. Raya Pecantingan,Jl. Raya Pecantingan,Jl. Raya Pecantingan,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Abror,Vina Rachmaya,717,3199711857,2023,2019,6,AA4995,Yayasan Pendidikan Telkom,45,7,4500000,7125,32062500000,22,30,5,22,4,1,131000,1048000,1700,1781600000,1,0,0,"Rp450,000",
20501761,SMP YPM 2 SUKODONO,Kab. Sidoarjo,Sidoarjo,PANJUNAN,Kec. Sukodono,Sukodono,"Jl.n Raya Panjunan, PANJUNAN, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",0317883032,-,0 / 0,61258,Jln Raya Panjunan,Jln Raya Panjunan,Jln Raya Panjunan,Jln Raya Panjunan,Jl. Jln Raya Panjunan,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Lailatul Mufidah,DENI HIDAYATULLAH,709,7883032,1999,1975,50,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,2200000,2400,5280000000,23,32,3,28,4,1,44000,352000,1700,598400000,0,0,0,,"Rp494,278"
20501721,SMK PGRI 2 SIDOARJO,Kab. Sidoarjo,Sidoarjo,Pucang,Kec. Sidoarjo,Sidoarjo,"Jl. Jenggolo III No.61, Pucang, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61219",031318961349,http://www.smkpgri2sidoarjo.sch.id,11 / 3,61219,JL. JENGGOLO III NO.61,JL. JENGGOLO III NO.61,Jl. Jenggolo Iii No.61,Jl. Jenggolo III No.61,Jl. Jenggolo III No.61,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Ida Rahmatiyah,"Intan Yuniar, SE",702,318961349,2022,1986,39,AX2398,Perwakilan YPLP PGRI Kabupaten Sidoarjo,17,3,4500000,3949,17770500000,25,36,11,34,5,1,146998,1175984,1700,1999172800,1,0,0,,"Rp638,985"
20502308,SD KATOLIK SANTO YUSUP,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Brantas Wisma Tropodo, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318661746,-,0 / 0,61256,Jl Brantas Wisma Tropodo,Jl Brantas Wisma Tropodo,Jl Brantas Wisma Tropodo,Jl Brantas Wisma Tropodo,Jl. Jl Brantas Wisma Tropodo,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Isidora Iva Handayani,"ALEXANDER AGUS C.B, S.Pd",693,318661746,2023,2023,2,AN2291,YOHANNES GABRIEL,154,6,7530000,3160,23794800000,21,26,4,21,2,1,80000,640000,1700,1088000000,0,1,0,,"Rp553,590"
20502397,SD ZAINUDDIN,Kab. Sidoarjo,Sidoarjo,Kepuh Kiriman,Kec. Waru,Waru,"Jl. Ijen Ngeni, Kepuh Kiriman, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318679893,-,1 / 2,61256,Jl. Ijen Ngeni,Jl. Ijen Ngeni,Jl. Ijen Ngeni,Jl. Ijen Ngeni,Jl. Ijen Ngeni,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Siti Ruqoiyah,"Ema Rahmatun Nafsah, S.Pd.I, S.Pd",676,318679893,2019,2016,9,AN0988,YAYASAN MASJID ZAINUDDIN,4,3,7530000,3360,25300800000,24,28,3,24,2,1,1200,9600,1700,16320000,0,0,0,,"Rp599,608"
20549267,SMP BILINGUAL TERPADU,Kab. Sidoarjo,Sidoarjo,Junwangi,Kec. Krian,Krian,"Jl. Junwangi No. 43B, Junwangi, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318983618,http://smpbilingualterpadu.sch.id,9 / 3,61262,JL. JUNWANGI NO. 43B,JL. JUNWANGI NO. 43B,Jl. Junwangi No. 43B,Jl. Junwangi No. 43B,Jl. Junwangi No. 43B,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Saiful Anshori,SMP BILINGUAL TERPADU,671,318983618,2008,2007,18,AE2826,AL-AMANAH,6,4,2600000,0,0,23,33,3,28,2,1,6600,52800,1700,89760000,1,0,0,,"Rp529,874"
20502307,SD KRISTEN PETRA 13,Kab. Sidoarjo,Sidoarjo,Tambak Sumur,Kec. Waru,Waru,"Jl. Taman Asri Utara 59 Pondok Tjandra Indah, Tambak Sumur, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318672442,http://pppkpetra.or.id,3 / 5,61256,Jl. Taman Asri Utara 59 Pondok Tjandra Indah,Jl. Taman Asri Utara 59 Pondok Tjandra Indah,Jl. Taman Asri Utara 59 Pondok Tjandra Indah,Jl. Taman Asri Utara 59 Pondok Tjandra Indah,Jl. Taman Asri Utara 59 Pondok Tjandra Indah,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Jeane Indriati Tanoko,Jefry Benjamin,656,318672442,2023,1987,38,AL8874,Perhimpunan Pendidikan dan Pengajaran Kristen Petra,35,6,7530000,16340,123040200000,24,38,8,24,3,1,15,120,1700,204000,1,1,0,,"Rp666,031"
20539940,SD AL FALAH ASSALAM,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Raya Wisma Tropodo Fg-20, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318684277,http://www.sdalfalahassalam.sch.id,0 / 0,61256,Jl. Raya Wisma Tropodo FG-20,Jl. Raya Wisma Tropodo FG-20,Jl. Raya Wisma Tropodo Fg-20,Jl. Raya Wisma Tropodo Fg-20,Jl. Raya Wisma Tropodo Fg-20,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Muhammad Sholikuddin,"Irsa Septiana, S.Kom",653,318684277,2019,2002,23,AN0975,YAYASAN PENDIDIKAN AL FALAH ASSALAM,4,4,7530000,9630,72513900000,24,57,6,26,2,1,0,0,1700,0,1,1,0,,"Rp782,712"
20570933,SD ISLAM AL CHUSNAINI,Kab. Sidoarjo,Sidoarjo,Kloposepuluh,Kec. Sukodono,Sukodono,"Jl. Perumahan Pasegan Asri, Kloposepuluh, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",0313199036933,http://www.sdialchusnaini.com/,15 / 3,61258,PERUMAHAN PASEGAN ASRI,PERUMAHAN PASEGAN ASRI,Perumahan Pasegan Asri,Perumahan Pasegan Asri,Jl. Perumahan Pasegan Asri,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Gatot Wimbanu,Siti Mudawamah,652,3199036933,2023,1910,115,AE2767,Al-Chusnaini,2,2,2200000,2610,5742000000,24,37,4,24,3,1,1200,9600,1700,16320000,1,1,0,,"Rp577,721"
60702938,SD ISLAM SARI BUMI,Kab. Sidoarjo,Sidoarjo,Bluru Kidul,Kec. Sidoarjo,Sidoarjo,"Jl..Raya Lingkar Timur Km 06, Bluru Kidul, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61233",031318071631,http://www.groupsaribumi.com,0 / 0,61233,JL.RAYA LINGKAR TIMUR KM 06,JL.RAYA LINGKAR TIMUR KM 06,Jl.Raya Lingkar Timur Km 06,Jl.Raya Lingkar Timur Km 06,Jl. Jl.Raya Lingkar Timur Km 06,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Fahad Ubay Rusdiawan,Hajar Dika Angela,650,318071631,2011,2011,14,AI5062,GROUP SARI BUMI,2,2,4500000,6000,27000000000,24,41,2,24,2,1,105000,840000,1700,1428000000,1,1,0,"Rp700,000",
20502396,SD ISLAM RAUDLATUL JANNAH,Kab. Sidoarjo,Sidoarjo,Pepelegi,Kec. Waru,Waru,"Jl. Jatisari Permai X/2, Pepelegi, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318549449,http://www.raudlatuljannah.sch.id,0 / 8,61256,Jl. Jatisari Permai X/2,Jl. Jatisari Permai X/2,Jl. Jatisari Permai X/2,Jl. Jatisari Permai X/2,Jl. Jatisari Permai X/2,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,"Dini Ilmiyati Faidah, S.Pd.",Andrik Eko Yuono,641,8549449,2018,2004,21,AN0980,Yayasan Masjid Raudlatul Jannah,8,7,7530000,3150,23719500000,24,35,4,24,1,1,150000,1200000,1700,2040000000,1,1,0,"Rp450,000",
20501861,SMA MUHAMMADIYAH 1 TAMAN,Kab. Sidoarjo,Sidoarjo,Ketegan,Kec. Taman,Taman,"Jl. Raya Ketegan No. 35, Ketegan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",0317881550,http://www.smam1ta.sch.id,5 / 1,61257,JL. RAYA KETEGAN NO. 35,JL. RAYA KETEGAN NO. 35,Jl. Raya Ketegan No. 35,Jl. Raya Ketegan No. 35,Jl. Raya Ketegan No. 35,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Irma Rusdiana,Yosa Putra Daruliansyah,633,7881550,2024,1976,49,AB4667,Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,198,4,5500000,2326,12793000000,19,39,17,44,6,1,32998,263984,1700,448772800,1,1,0,"Rp700,000",
20539879,SD MUHAMMADIYAH 3,Kab. Sidoarjo,Sidoarjo,Wage,Kec. Taman,Taman,"Jl. Taruna VIII C Kav. 282-288, Wage, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031318538441,http://sdikrom.sch.id,0 / 0,61257,Jl. Taruna VIII C Kav. 282-288,Jl. Taruna VIII C Kav. 282-288,Jl. Taruna Viii C Kav. 282-288,Jl. Taruna VIII C Kav. 282-288,Jl. Taruna VIII C Kav. 282-288,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Sonah,Dani Arindah Yulianto,632,318538441,2022,2005,20,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5500000,3350,18425000000,24,39,7,26,3,10,1199,9592,1700,16306400,1,1,0,"Rp500,000",
20539942,SD AL MUSLIM,Kab. Sidoarjo,Sidoarjo,Wadungasri,Kec. Waru,Waru,"Jl. Jalan Raya Wadungasri 39 F, Wadungasri, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318681416,http://www.almuslim.or.id,0 / 0,61256,Jalan Raya Wadungasri 39 F,Jalan Raya Wadungasri 39 F,Jalan Raya Wadungasri 39 F,Jalan Raya Wadungasri 39 F,Jl. Jalan Raya Wadungasri 39 F,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Fatimatuz Zahroh,TITIN NASUKHA,623,318681416,2017,1999,26,AN0907,Yayasan Al Muslim Jawa Timur,8,6,7530000,7587,57130110000,24,46,3,36,3,1,4799,38392,1700,65266400,1,1,0,,"Rp881,759"
20539878,SD MUHAMMADIYAH 2 TAMAN,Kab. Sidoarjo,Sidoarjo,Bebekan,Kec. Taman,Taman,"Jl. Husein Idris 14, Bebekan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317877760,http://sdmumtaz.net,0 / 0,61257,Jl. Husein Idris 14,Jl. Husein Idris 14,Jl. Husein Idris 14,Jl. Husein Idris 14,Jl. Husein Idris 14,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Fatchul Mubarok,SYAILENDRA ALVIANSYAH,615,317877760,1968,1968,57,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5500000,1085,5967500000,23,37,11,29,2,1,33000,264000,1700,448800000,1,1,0,,"Rp586,250"
20502302,SD MUHAMMADIYAH 1 KRIAN,Kab. Sidoarjo,Sidoarjo,Katerungan,Kec. Krian,Krian,"Jl. Kihajar Dewantara No 1, Katerungan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318977007,http://www.sdmsakri.sch.id,5 / 2,61262,Jl. Kihajar Dewantara No 1,Jl. Kihajar Dewantara No 1,Jl. Kihajar Dewantara No 1,Jl. Kihajar Dewantara No 1,Jl. Kihajar Dewantara No 1,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Arum Ndalu,M Maulana Tsabit Kham,613,318977007,2000,1999,26,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,2600000,1116,2901600000,22,33,7,28,2,1,52800,422400,1700,718080000,1,1,0,"Rp450,000",
20554529,SDIT EL HAQ,Kab. Sidoarjo,Sidoarjo,Banjarsari,Kec. Buduran,Buduran,"Jl. Banjarsari, Banjarsari, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",031318012710,-,6 / 1,61252,Banjarsari,Banjarsari,Banjarsari,Banjarsari,Jl. Banjarsari,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,MOCHAMAD LUTFI ANDRIANSA,MUHAMMAD SYARIFUDIN,610,318012710,2023,2015,10,AK0970,YPS EL HAQ,3,3,3500000,2500,8750000000,24,26,2,24,2,1,25000,200000,1700,340000000,0,0,0,,"Rp629,930"
20539877,SD MUHAMMADIYAH 1 TAMAN,Kab. Sidoarjo,Sidoarjo,Bebekan,Kec. Taman,Taman,"Jl. Raya Bebekan 269, Bebekan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317881549,http://www.sdmumtaz.net,0 / 0,61257,Jl. Raya Bebekan 269,Jl. Raya Bebekan 269,Jl. Raya Bebekan 269,Jl. Raya Bebekan 269,Jl. Raya Bebekan 269,SD,Kurikulum Merdeka,A,Kurikulum 2013,Rahadian Arif Rahman,Miqdad Hafiz,608,317881549,1978,1978,47,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5500000,1120,6160000000,23,32,8,23,2,1,33000,264000,1700,448800000,1,1,0,,"Rp555,500"
69973576,SD ISLAM TERPADU NURUL HIKMAH,Kab. Sidoarjo,Sidoarjo,Siwalan Panji,Kec. Buduran,Buduran,"Jl. Perum Natura Residence Ds Siwalanpanji Cluster, Siwalan Panji, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",082229242291,-,/,61252,Perum Natura Residence DS Siwalanpanji Cluster,Perum Natura Residence DS Siwalanpanji Cluster,Perum Natura Residence Ds Siwalanpanji Cluster,Perum Natura Residence Ds Siwalanpanji Cluster,Jl. Perum Natura Residence Ds Siwalanpanji Cluster,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,NUR RAHMAWATI,Miftakhul Jannah,602,82229242291,2021,2018,7,AK0965,YAYASAN NURUL HIKMAH SIDOARJO,3,3,3500000,2911,10188500000,23,24,3,23,1,1,32999,263992,1700,448786400,0,1,0,,"Rp575,862"
20540061,SMA KATHOLIK UNTUNG SURAPATI SIDOARJO,Kab. Sidoarjo,Sidoarjo,Sidoklumpuk,Kec. Sidoarjo,Sidoarjo,"Jl. Untung Suropati 33, Sidoklumpuk, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61218",031318941551,-,6 / 6,61218,JL. UNTUNG SUROPATI 33,JL. UNTUNG SUROPATI 33,Jl. Untung Suropati 33,Jl. Untung Suropati 33,Jl. Untung Suropati 33,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Maria Listinawati,Didik Wahyono,602,318941551,2022,2021,4,AN2291,YOHANNES GABRIEL,154,6,4500000,3410,15345000000,18,25,7,18,6,1,64000,512000,1700,870400000,0,0,0,,"Rp549,208"
20501759,SMP YPM 4 BOHAR,Kab. Sidoarjo,Sidoarjo,Bohar,Kec. Taman,Taman,"Jl. Raya Bohar No. 39, Bohar, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031318542692,http://smpypm4.sch.id,23 / 4,61257,Jl. Raya Bohar No. 39,Jl. Raya Bohar No. 39,Jl. Raya Bohar No. 39,Jl. Raya Bohar No. 39,Jl. Raya Bohar No. 39,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Drs. Hamim Salamun,Misbakhul Khoir,589,318542692,2021,1985,40,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,5500000,450,2475000000,17,21,1,19,2,1,22000,176000,1700,299200000,1,0,0,,"Rp548,528"
20540024,SMP PGRI 9 SIDOARJO,Kab. Sidoarjo,Sidoarjo,Jati,Kec. Sidoarjo,Sidoarjo,"Jl. Sidoarjo, Jati, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61261",0318054998,-,0 / 0,61261,Sidoarjo,Sidoarjo,Sidoarjo,Sidoarjo,Jl. Sidoarjo,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Supi' in,"M. Dirka Diyarsyah, S. T",581,8054998,2024,1984,41,AX2398,Perwakilan YPLP PGRI Kabupaten Sidoarjo,17,3,4500000,2244,10098000000,17,32,17,26,2,1,84999,679992,1700,1155986400,0,0,0,,"Rp539,588"
20501683,SMP NUSANTARA KRIAN,Kab. Sidoarjo,Sidoarjo,Katerungan,Kec. Krian,Krian,"Jl. Raya Sidoarjo, Katerungan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318973430,http://smpnusantarakrian.sch.id,0 / 0,61262,Jl. Raya Sidoarjo,Jl. Raya Sidoarjo,Jl. Raya Sidoarjo,Jl. Raya Sidoarjo,Jl. Raya Sidoarjo,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Beny Wahyu Wulandari,Bambang Lukito,578,318973430,2022,1985,40,AB0777,YAYASAN PEMBANGUNAN PENDIDIKAN KRIAN SIDOARJO,3,2,2600000,11730,30498000000,19,24,9,16,2,1,6600,52800,1700,89760000,1,0,0,,"Rp564,076"
20537100,SMP MUHAMMADIYAH 1 SIDOARJO,Kab. Sidoarjo,Sidoarjo,Bulusidokare,Kec. Sidoarjo,Sidoarjo,"Jl. Jalan Samanhudi No. 81, Bulusidokare, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61216",031318921666,http://www.smpmusasi.sch.id,7 / 11,61216,Jalan Samanhudi No. 81,Jalan Samanhudi No. 81,Jalan Samanhudi No. 81,Jalan Samanhudi No. 81,Jl. Jalan Samanhudi No. 81,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,ERNA HERAWATI,WAHYU KURNIANTO,577,318921666,2007,1974,51,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,4500000,13203,59413500000,19,40,12,30,2,1,14000,112000,1700,190400000,1,1,0,"Rp300,000",
20537097,SMP BUANA WARU,Kab. Sidoarjo,Sidoarjo,Wedoro,Kec. Waru,Waru,"Jl. Kol Sugiono, Wedoro, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318543388,http://www.smpbuana.sch.id,2 / 3,61256,Jl. Kol Sugiono,Jl. Kol Sugiono,Jl. Kol Sugiono,Jl. Kol Sugiono,Jl. Kol Sugiono,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Abdul Hamid,"Mohammad Lukman Ali, S.Pd",567,8543388,2021,1998,27,AL6807,Yayasan Badan Penyelenggara Pelaksana Pendidikan Ma'arif Nahdlatul Ulama,2,2,7530000,2400,18072000000,19,33,10,24,5,1,60300,482400,1700,820080000,1,0,0,"Rp250,000",
20501693,SMK YPM 7 TARIK SIDOARJO,Kab. Sidoarjo,Sidoarjo,Kemuning,Kec. Tarik,Tarik,"Jl. Kemuning No. 01, Kemuning, Kec. Tarik, Kab. Sidoarjo, Jawa Timur 61265",031318987258,http://www.smkypm7.sch.id,16 / 4,61265,JL. KEMUNING NO. 01,JL. KEMUNING NO. 01,Jl. Kemuning No. 01,Jl. Kemuning No. 01,Jl. Kemuning No. 01,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,M ZAINUL FUAD,Muhamnmad Nurul Haqqi,558,318987258,2025,2002,23,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,1250000,4844,6055000000,17,17,3,14,2,1,23000,184000,1700,312800000,1,0,0,,"Rp386,352"
20501757,SMP DHARMA WANITA 1 GEDANGAN,Kab. Sidoarjo,Sidoarjo,Gedangan,Kec. Gedangan,Gedangan,"Jl. Raya Gedangan No 107, Gedangan, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",031318912289,http://www.smpdharmawanita.blogspot.com,1 / 3,61254,Jl Raya Gedangan No 107,Jl Raya Gedangan No 107,Jl Raya Gedangan No 107,Jl Raya Gedangan No 107,Jl. Jl Raya Gedangan No 107,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Igusnawati,Ika Andhiny,556,318912289,2019,1980,45,AG9091,Pendidikan Dharma Wanita Persatuan kabupaten sidoarjo,14,3,5000000,10000,50000000000,17,32,9,21,1,1,23000,184000,1700,312800000,0,0,0,,"Rp999,425"
20502314,SD AL ISHLAH,Kab. Sidoarjo,Sidoarjo,Rejeni,Kec. Krembung,Krembung,"Jl. Rejeni, Rejeni, Kec. Krembung, Kab. Sidoarjo, Jawa Timur 61275",031318854890,http://www.alishlahrejeni.blogspot.com,2 / 1,61275,Rejeni,Rejeni,Rejeni,Rejeni,Jl. Rejeni,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Kunti Hidayati,Hasyim Suyanto,550,318854890,2018,1948,77,AB0530,YAYASAN PENDIDIKAN AL-ISHLAH,4,2,750000,15000,11250000000,20,23,4,19,1,1,22000,176000,1700,299200000,0,1,0,,"Rp673,155"
20540096,SMK YPM 2 TAMAN SIDOARJO,Kab. Sidoarjo,Sidoarjo,Ngelom,Kec. Taman,Taman,"Jl. Raya Ngelom 86 Sepanjang, Ngelom, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317875230,http://www.smkypm2.sch.id,3 / 3,61257,JL. RAYA NGELOM 86 SEPANJANG,JL. RAYA NGELOM 86 SEPANJANG,Jl. Raya Ngelom 86 Sepanjang,Jl. Raya Ngelom 86 Sepanjang,Jl. Raya Ngelom 86 Sepanjang,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,"Drs. Nurmusolin, M.Si",ACH. NAILUR RIZQI,548,317875230,2022,1987,38,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,5500000,574,3157000000,14,27,3,20,1,1,32000,256000,1700,435200000,1,0,0,,"Rp468,468"
20540038,SMP YPM 7 SIDOARJO,Kab. Sidoarjo,Sidoarjo,SARIROGO,Kec. Sidoarjo,Sidoarjo,"Jl. Raya Sarirogo 481, SARIROGO, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61229",031318952055,http://www.smpypm7.sch.id,4 / 1,61229,Jl. Raya Sarirogo 481,Jl. Raya Sarirogo 481,Jl. Raya Sarirogo 481,Jl. Raya Sarirogo 481,Jl. Raya Sarirogo 481,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Elvianto,RANGGA KUSUMA ATMADJA,547,318952055,2009,1994,31,AB0703,YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,25,7,4500000,3634,16353000000,18,17,3,20,4,1,22000,176000,1700,299200000,1,0,0,,"Rp600,952"
